08 04 26  19:30    8.7    9.1    8.7    45   -2.6   4.8    NE   2.41  16.1    NE    8.4    8.0    7.7  1026.5  0.00   0.0   0.200   0.000   21.9    25    1.0   20.0   702    1    100.0   30 
08 04 27   0:30    8.2    8.2    7.9    50   -1.7   1.6     E   0.80   4.8     E    8.2    7.5    7.5  1027.3  0.00   0.0   0.212   0.000   23.2    28    3.6   22.0   702    1    100.0   30 
08 04 27   3:00    7.4    7.7    7.4    48   -2.9   1.6     E   0.80   4.8   ENE    7.4    6.8    6.8  1026.7  0.00   0.0   0.227   0.000   23.4    26    2.8   22.2   702    1    100.0   30 
08 04 27   5:00    7.2    7.4    7.2    53   -1.8   1.6   ENE   0.80   4.8     E    7.2    6.6    6.6  1025.8  0.00   0.0   0.233   0.000   23.5    25    2.3   22.3   702    1    100.0   30 
08 04 27   5:30    6.9    7.2    6.9    53   -2.0   1.6   ENE   0.80   4.8   ENE    6.9    6.4    6.4  1025.8  0.00   0.0   0.237   0.000   23.3    25    2.1   21.9   703    1    100.0   30 
08 04 27   7:00    8.7    8.7    7.3    48   -1.7   3.2     E   1.61   8.0     E    8.7    8.1    8.1  1026.0  0.00   0.0   0.200   0.000   22.9    25    1.8   21.4   703    1    100.0   30 
08 04 27  10:00   11.3   11.4   10.7    36   -3.2   8.0     E   4.02  22.5   ESE   10.6   10.2    9.4  1025.8  0.00   0.0   0.146   0.000   22.2    24    0.7   20.3   702    1    100.0   30 
08 04 27  10:30   10.7   11.4   10.7    37   -3.4   9.7   ENE   4.83  24.1    NE    9.6    9.7    8.5  1025.8  0.00   0.0   0.159   0.000   22.1    24    0.5   20.1   703    1    100.0   30 
08 04 27  13:30   12.4   12.4   10.8    38   -1.6   8.0   ENE   4.02  20.9   NNE   11.8   11.1   10.5  1023.9  0.00   0.0   0.124   0.000   21.2    26    0.9   19.1   703    1    100.0   30 
08 04 27  15:30   11.4   11.9   11.4    44   -0.4   8.0    NE   4.02  25.7    NE   10.7   10.4    9.7  1022.7  0.00   0.0   0.145   0.000   20.9    27    1.2   18.8   702    1    100.0   30 
08 04 27  17:00   11.5   11.7   11.5    38   -2.3   8.0    NE   4.02  22.5   NNE   10.8   10.3    9.6  1022.2  0.00   0.0   0.142   0.000   20.8    27    1.1   18.7   703    1    100.0   30 
08 04 27  20:00    9.0    9.4    8.9    43   -2.9   4.8     E   2.41  17.7   ENE    8.7    8.2    7.9  1020.9  0.00   0.0   0.194   0.000   20.6    28    1.4   18.5   702    1    100.0   30 
08 04 27  22:30    7.5    7.8    7.5    48   -2.8   4.8     E   2.41  14.5     E    7.0    6.8    6.3  1020.3  0.00   0.0   0.226   0.000   21.7    28    2.4   19.7   702    1    100.0   30 
08 04 27   2:30    7.5    7.6    7.4    49   -2.5   1.6   ENE   0.80   4.8   ENE    7.5    6.9    6.9  1026.7  0.00   0.0   0.226   0.000   23.4    26    2.8   22.2   702    1    100.0   30 
08 04 27   6:00    6.9    7.0    6.8    52   -2.2   3.2   ENE   1.61   6.4   ENE    6.9    6.3    6.3  1025.9  0.00   0.0   0.237   0.000   23.1    25    2.0   21.7   702    1    100.0   30 
08 04 27  11:30   12.3   12.6   11.6    39   -1.3   9.7   ENE   4.83  27.4   ENE   11.4   11.0   10.1  1025.4  0.00   0.0   0.126   0.000   21.7    26    1.3   19.7   703    1    100.0   30 
08 04 27  14:30   11.4   12.3   11.3    41   -1.4   9.7    NE   4.83  25.7     E   10.4   10.3    9.3  1023.4  0.00   0.0   0.144   0.000   21.0    26    0.7   18.8   702    1    100.0   30 
08 04 27  15:00   11.6   12.3   11.5    40   -1.6  11.3    NE   5.63  24.1     E   10.4   10.4    9.2  1022.9  0.00   0.0   0.140   0.000   20.9    27    1.2   18.8   703    1    100.0   30 
08 04 27  18:00   10.6   11.0   10.6    41   -2.1   8.0    NE   4.02  22.5   ENE    9.7    9.7    8.8  1021.5  0.00   0.0   0.161   0.000   20.7    28    1.5   18.6   702    1    100.0   30 
08 04 27  23:00    7.4    7.6    7.3    48   -2.9   3.2     E   1.61  11.3   ENE    7.4    6.7    6.7  1020.1  0.00   0.0   0.228   0.000   22.2    28    2.8   20.4   703    1    100.0   30 
08 04 28   4:00    7.4    7.6    7.1    45   -3.8   6.4     E   3.22  14.5     E    6.3    6.7    5.6  1017.4  0.00   0.0   0.228   0.000   23.4    28    3.8   22.3   703    1    100.0   30 
08 04 28   4:30    7.3    7.4    7.3    43   -4.5   6.4     E   3.22  11.3     E    6.2    6.6    5.5  1017.2  0.00   0.0   0.230   0.000   23.5    28    3.9   22.4   702    1    100.0   30 
08 04 28   5:00    7.1    7.3    7.1    43   -4.6   6.4     E   3.22  11.3     E    6.1    6.4    5.3  1017.0  0.00   0.0   0.234   0.000   23.5    27    3.4   22.4   703    1    100.0   30 
08 04 28   5:30    6.8    7.2    6.8    45   -4.3   6.4     E   3.22  11.3     E    5.6    6.1    4.9  1016.8  0.00   0.0   0.241   0.000   23.5    27    3.4   22.4   702    1    100.0   30 
08 04 28   6:00    7.3    7.3    6.8    46   -3.6   6.4     E   3.22  16.1     E    6.2    6.6    5.5  1016.8  0.00   0.0   0.230   0.000   23.4    24    1.7   22.1   702    1    100.0   30 
08 04 28   7:30   10.0   10.0    8.8    43   -2.0   4.8     E   2.41  14.5   ESE    9.8    9.2    9.1  1016.3  0.00   0.0   0.174   0.000   23.5    26    2.9   22.3   703    1    100.0   30 
08 04 28   9:00   10.2   11.3   10.2    36   -4.2  12.9     E   6.44  32.2    SE    8.3    9.3    7.4  1016.3  0.00   0.0   0.169   0.000   23.4    26    2.8   22.2   702    1    100.0   30 
08 04 28  10:00   10.7   12.2   10.6    33   -5.0   8.0     E   4.02  24.1     E    9.8    9.6    8.7  1016.1  0.00   0.0   0.160   0.000   23.1    23    0.8   21.6   703    1    100.0   30 
08 04 28  15:30   10.9   11.2   10.5    37   -3.2   6.4   ENE   3.22  19.3     E   10.4    9.8    9.3  1012.7  0.00   0.0   0.154   0.000   23.5    26    2.9   22.3   703    1    100.0   30 
08 04 28  17:00   11.5   11.8   11.3    38   -2.3   8.0   ENE   4.02  25.7    NE   10.8   10.3    9.6  1011.9  0.00   0.0   0.142   0.000   23.6    27    3.5   22.4   702    1    100.0   30 
08 04 28  20:30    8.1    8.7    8.1    47   -2.6   6.4     E   3.22  19.3   ESE    7.1    7.4    6.4  1011.0  0.00   0.0   0.214   0.000   22.8    22   -0.0   21.1   702    1    100.0   30 
08 04 29   2:30    7.1    7.3    7.0    51   -2.4   3.2   ESE   1.61   8.0   ESE    7.1    6.4    6.4  1008.6  0.00   0.0   0.235   0.000   23.9    26    3.3   22.8   703    1    100.0   30 
08 04 29  15:00   10.7   11.3   10.6    58    2.8   6.4    NE   3.22  17.7   NNE   10.2   10.2    9.7  1003.6  0.00   0.0   0.159   0.000   24.2    30    5.5   23.3   703    1    100.0   30 
08 04 29  18:30    9.3    9.5    9.3    69    3.9   4.8     E   2.41  14.5    SE    9.1    9.1    8.8  1004.3  0.00   0.0   0.188   0.000   23.8    30    5.2   22.8   703    1    100.0   30 
08 04 29  23:00    9.5    9.6    9.3    56    1.1   4.8   SSW   2.41  11.3     S    9.2    8.9    8.7  1005.0  0.00   0.0   0.184   0.000   24.3    31    6.1   23.4   703    1    100.0   30 
08 04 30   2:30    7.7    7.8    7.7    69    2.3  12.9   WSW   6.44  25.7    SW    5.3    7.4    5.1  1004.8  0.00   0.0   0.222   0.000   24.3    31    6.1   23.5   702    1    100.0   30 
08 04 30   3:00    7.7    7.7    7.6    68    2.2  12.9   WSW   6.44  29.0     W    5.4    7.4    5.1  1004.8  0.00   0.0   0.221   0.000   24.3    31    6.1   23.5   703    1    100.0   30 
08 04 30  11:30   11.4   12.2   10.9    57    3.2   4.8   WNW   2.41  16.1     W   11.4   10.7   10.7  1006.1  0.00   0.0   0.145   0.000   25.3    38   10.0   24.8   702    1    100.0   30 
08 04 30  18:00   10.7   12.2   10.7    80    7.4   0.0    SW   0.00   4.8   SSW   10.7   10.7   10.7  1005.9  0.00   0.0   0.159   0.000   23.4    34    6.6   22.6   703    1    100.0   30 
08 04 30  19:00   11.6   11.9   11.4    65    5.2   6.4     W   3.22  16.1   WNW   11.2   11.1   10.7  1006.0  0.00   0.0   0.140   0.000   23.4    32    5.7   22.6   703    1    100.0   30 
08 04 30  20:30    8.7    9.7    8.7    72    4.0   6.4     W   3.22  17.7     W    7.9    8.5    7.7  1006.7  0.00   0.0   0.200   0.000   23.8    31    5.6   22.9   702    1    100.0   30 
08 04 30  21:30    8.3    8.4    8.2    73    3.8   9.7   WSW   4.83  22.5   WSW    6.7    8.1    6.5  1007.0  0.00   0.0   0.208   0.000   24.7    30    6.0   24.0   703    1    100.0   30 
08 04 30  22:00    8.7    8.8    8.3    68    3.1  12.9    SW   6.44  24.1    SW    6.5    8.4    6.2  1007.3  0.00   0.0   0.200   0.000   24.9    30    6.2   24.3   702    1    100.0   30 
08 04 30  22:30    9.1    9.1    8.7    65    2.9  14.5    SW   7.24  24.1    SW    6.7    8.7    6.3  1007.3  0.00   0.0   0.192   0.000   25.2    30    6.4   24.4   703    1    100.0   30 
08 05 01   0:30    8.6    8.6    8.4    66    2.6  16.1   SSW   8.05  27.4   SSW    5.8    8.2    5.4  1007.6  0.00   0.0   0.203   0.000   25.6    30    6.7   24.7   702    1    100.0   30 
08 05 01   4:00    9.0    9.0    8.7    70    3.8  14.5   SSW   7.24  29.0   SSW    6.5    8.7    6.2  1007.6  0.00   0.0   0.194   0.000   26.3    33    8.8   25.5   702    1    100.0   30 
08 05 01   5:30    8.7    8.9    8.6    67    2.9   9.7   SSW   4.83  27.4     S    7.1    8.3    6.8  1007.7  0.00   0.0   0.201   0.000   26.1    31    7.6   25.1   702    1    100.0   30 
08 05 01   8:00   10.1   10.2    9.4    57    2.0   9.7   SSW   4.83  30.6    SW    8.8    9.6    8.3  1008.8  0.00   0.0   0.171   0.000   26.3    29    6.9   25.2   703    1    100.0   30 
08 05 01   9:30   11.4   12.1   11.3    51    1.6  12.9    SW   6.44  32.2    SW    9.7   10.6    8.9  1008.8  0.00   0.0   0.145   0.000   24.3    25    3.0   23.3   703    1    100.0   30 
08 05 01  10:00   11.3   12.4   11.3    54    2.3  14.5    SW   7.24  30.6    SW    9.3   10.6    8.6  1008.9  0.00   0.0   0.146   0.000   23.9    25    2.7   22.8   702    1    100.0   30 
08 05 01  11:00   10.4   10.7   10.3    64    3.9  12.9    SW   6.44  29.0    SW    8.6   10.1    8.2  1009.6  0.00   0.0   0.164   0.000   24.3    29    5.1   23.4   702    1    100.0   30 
08 05 01  14:00   12.5   12.5   10.7    65    6.1   9.7     W   4.83  24.1   WSW   11.7   11.9   11.1  1010.4  0.00   0.0   0.122   0.000   22.7    32    5.2   21.5   703    1    100.0   30 
08 05 01  14:30   12.1   13.0   12.0    63    5.3   9.7     W   4.83  22.5     W   11.2   11.5   10.6  1010.3  0.00   0.0   0.130   0.000   22.3    32    4.8   20.9   702    1    100.0   30 
08 05 01  21:00    6.3    6.6    6.3    96    5.7   9.7   WNW   4.83  27.4   WNW    4.3    6.4    4.4  1013.4  0.00   0.0   0.250   0.000   23.5    38    8.4   22.9   703    1    100.0   30 
08 05 02   9:00    5.8    5.8    5.5    93    4.8   9.7   WNW   4.83  24.1     W    3.7    5.9    3.8  1017.8  0.00   0.0   0.260   0.000   22.7    34    6.0   21.6   703    1    100.0   30 
08 05 02  10:00    6.5    6.5    6.3    87    4.5   8.0   WNW   4.02  24.1   WNW    4.9    6.5    4.9  1018.3  0.00   0.0   0.247   0.000   22.4    35    6.2   21.2   703    1    100.0   30 
08 05 02  10:30    7.6    7.6    6.5    81    4.5   9.7    NW   4.83  30.6   WNW    5.8    7.4    5.7  1018.3  0.00   0.0   0.225   0.000   22.4    35    6.2   21.2   702    1    100.0   30 
08 05 02  11:30    7.6    7.9    7.4    78    4.0   9.7    NW   4.83  29.0   WNW    5.8    7.4    5.6  1018.5  0.00   0.0   0.225   0.000   22.7    34    6.0   21.6   702    1    100.0   30 
08 05 02  13:30    9.7    9.9    8.7    66    3.7   9.7    NW   4.83  25.7    NW    8.4    9.4    8.1  1019.0  0.00   0.0   0.179   0.000   23.1    37    7.6   22.4   703    1    100.0   30 
08 05 02  18:30    9.3    9.3    7.9    63    2.6   8.0   WNW   4.02  24.1   WNW    8.2    8.9    7.8  1019.5  0.00   0.0   0.189   0.000   22.8    34    6.1   21.8   702    1    100.0   30 
08 05 02  20:30    7.0    7.1    7.0    72    2.3   8.0   WNW   4.02  22.5   WNW    5.5    6.7    5.2  1020.3  0.00   0.0   0.236   0.000   23.8    37    8.2   23.2   703    1    100.0   30 
08 05 02  21:00    7.0    7.0    6.7    71    2.1   6.4   WNW   3.22  20.9   WNW    5.9    6.7    5.6  1020.4  0.00   0.0   0.236   0.000   23.8    37    8.2   23.2   702    1    100.0   30 
08 05 02  22:30    6.7    6.7    6.4    72    2.0   6.4   WNW   3.22  14.5   WNW    5.6    6.4    5.3  1020.3  0.00   0.0   0.242   0.000   24.2    35    7.7   23.5   703    1    100.0   30 
08 05 03  00:00    6.4    6.7    6.4    75    2.3   6.4   WNW   3.22  14.5     W    5.2    6.2    4.9  1020.5  0.00   0.0   0.249   0.000   24.3    35    7.8   23.6   703    1    100.0   30 
08 05 03   0:30    6.3    6.4    6.3    76    2.4   6.4   WNW   3.22  17.7   WNW    5.1    6.1    4.8  1020.4  0.00   0.0   0.251   0.000   24.3    34    7.4   23.6   702    1    100.0   30 
08 05 03   1:30    6.0    6.2    5.9    76    2.1   4.8   WNW   2.41  11.3   WNW    5.3    5.8    5.1  1020.5  0.00   0.0   0.257   0.000   24.4    33    7.1   23.7   703    1    100.0   30 
08 05 03   7:00    4.8    4.8    4.1    91    3.4   4.8   WNW   2.41  16.1   WSW    3.9    4.7    3.9  1021.2  0.00   0.0   0.282   0.000   24.2    30    5.5   23.3   702    1    100.0   30 
08 05 03  11:30    7.0    7.4    6.9    81    4.0   6.4   NNW   3.22  24.1    NW    5.9    6.9    5.8  1021.9  0.00   0.0   0.236   0.000   25.1    33    7.7   24.4   702    1    100.0   30 
08 05 03  12:00    5.9    7.0    5.9    90    4.4   8.0     N   4.02  27.4   NNE    4.2    5.9    4.2  1022.3  0.00   0.0   0.259   0.000   25.2    34    8.2   24.6   703    1    100.0   30 
08 05 03  14:00    8.8    9.4    8.4    68    3.2   8.0     N   4.02  32.2   NNW    7.6    8.4    7.3  1022.2  0.00   0.0   0.199   0.000   23.7    31    5.5   22.8   703    1    100.0   30 
08 05 03  15:00    9.3    9.7    9.1    62    2.4   9.7     N   4.83  25.7    NE    7.8    8.9    7.4  1022.2  0.00   0.0   0.189   0.000   23.9    30    5.3   22.9   702    1    100.0   30 
08 05 04  00:00    4.8    5.2    4.8    89    3.2   4.8   NNE   2.41  17.7    NW    4.0    4.8    3.9  1022.6  0.00   0.0   0.281   0.000   24.3    33    7.0   23.6   702    1    100.0   30 
08 05 04   0:30    5.0    5.0    4.8    89    3.3   4.8   NNE   2.41  16.1     N    4.2    4.9    4.1  1022.4  0.00   0.0   0.278   0.000   24.3    33    7.0   23.6   702    1    100.0   30 
08 05 04   2:30    4.7    4.7    4.6    94    3.8   4.8   NNE   2.41  16.1   WNW    3.8    4.7    3.8  1021.9  0.00   0.0   0.285   0.000   24.3    32    6.6   23.6   702    1    100.0   30 
08 05 04   4:00    4.5    4.7    4.4    91    3.2   4.8     N   2.41  17.7   NNE    3.6    4.4    3.6  1021.9  0.00   0.0   0.288   0.000   24.3    32    6.6   23.6   702    1    100.0   30 
08 05 04   7:00    3.9    4.2    3.9    96    3.3   8.0   NNE   4.02  22.5     N    1.8    3.9    1.8  1022.1  0.00   0.0   0.301   0.000   24.4    32    6.7   23.7   703    1    100.0   30 
08 05 04  10:00    3.1    3.4    2.9    97    2.6   8.0   NNE   4.02  27.4     N    0.8    3.1    0.8  1022.8  0.51   1.3   0.318   0.000   24.6    33    7.2   23.8   702    1    100.0   30 
08 05 04  13:00    4.0    4.1    3.9    97    3.6   1.6     N   0.80   8.0    NE    4.0    4.1    4.1  1022.5  0.00   0.0   0.299   0.000   24.1    36    8.1   23.4   702    1    100.0   30 
08 05 04  22:30    4.8    4.9    4.8    98    4.5   0.0   NNE   0.00   1.6   NNE    4.8    4.9    4.9  1022.8  0.00   0.0   0.281   0.000   25.6    37    9.8   24.9   702    1    100.0   30 
08 05 04   0:30    5.0    5.0    4.8    89    3.3   4.8   NNE   2.41  16.1     N    4.2    4.9    4.1  1022.4  0.00   0.0   0.278   0.000   24.3    33    7.0   23.6   702    1    100.0   30 
08 05 04   1:00    4.8    5.1    4.7    91    3.4   8.0   NNE   4.02  20.9     N    2.9    4.7    2.8  1022.3  0.00   0.0   0.282   0.000   24.3    33    7.0   23.6   703    1    100.0   30 
08 05 04   3:30    4.7    4.9    4.7    90    3.2   4.8   NNW   2.41  14.5     N    3.9    4.7    3.8  1021.8  0.00   0.0   0.284   0.000   24.3    32    6.6   23.6   703    1    100.0   30 
08 05 04   5:30    4.2    4.2    4.1    95    3.4   3.2   NNW   1.61  11.3   NNW    4.0    4.2    4.0  1021.6  0.25   0.0   0.295   0.000   24.4    32    6.7   23.7   703    1    100.0   30 
08 05 04  10:00    3.1    3.4    2.9    97    2.6   8.0   NNE   4.02  27.4     N    0.8    3.1    0.8  1022.8  0.51   1.3   0.318   0.000   24.6    33    7.2   23.8   702    1    100.0   30 
08 05 04  10:30    3.2    3.2    3.1    97    2.7   4.8   NNE   2.41  19.3    NE    2.1    3.2    2.1  1022.8  0.51   2.0   0.316   0.000   24.3    32    6.5   23.5   703    1    100.0   30 
08 05 04  12:30    4.1    4.1    3.8    98    3.8   1.6   NNW   0.80   8.0   NNW    4.1    4.1    4.1  1022.7  0.00   0.0   0.297   0.000   24.3    35    7.8   23.6   703    1    100.0   30 
08 05 04  19:30    4.6    4.7    4.6    98    4.3   1.6   WNW   0.80   6.4   WNW    4.6    4.7    4.7  1022.5  0.25   0.0   0.286   0.000   24.9    38    9.6   24.4   703    1    100.0   30 
08 05 04  22:00    4.8    4.8    4.8    98    4.5   0.0   NNE   0.00   3.2   NNW    4.8    4.9    4.9  1022.9  0.00   0.0   0.282   0.000   25.6    37    9.8   24.9   703    1    100.0   30 
08 05 05   2:00    5.3    5.4    5.3    98    5.0   0.0   ENE   0.00   1.6   ENE    5.3    5.4    5.4  1022.5  0.00   0.0   0.272   0.000   25.7    36    9.5   25.1   703    1    100.0   30 
08 05 05  14:30   11.0   11.6   10.0    62    4.0   9.7    NE   4.83  25.7   NNE    9.9   10.5    9.4  1023.7  0.00   0.0   0.153   0.000   24.7    31    6.4   24.0   703    1    100.0   30 
08 05 05  20:30    8.4    8.8    8.4    66    2.4   4.8     E   2.41  19.3   ESE    8.0    8.0    7.6  1023.4  0.00   0.0   0.207   0.000   25.8    32    7.9   25.0   703    1    100.0   30 
08 05 06  00:00    7.8    7.8    7.7    66    1.9   1.6     E   0.80   6.4   ESE    7.8    7.4    7.4  1023.4  0.00   0.0   0.219   0.000   26.8    30    7.7   25.7   703    1    100.0   30 
08 05 06   1:30    7.4    7.8    7.4    68    1.9   0.0    NE   0.00   4.8    NE    7.4    7.1    7.1  1023.1  0.00   0.0   0.227   0.000   27.1    32    8.9   26.1   703    1    100.0   30 
08 05 06   7:30    8.7    8.8    8.5    76    4.7   1.6     W   0.80   9.7   NNW    8.7    8.6    8.6  1021.8  0.00   0.0   0.200   0.000   25.4    27    5.1   24.6   703    1    100.0   30 
08 05 06  13:30    8.8    8.8    7.6    76    4.8   4.8    NE   2.41  16.1     E    8.5    8.7    8.3  1023.2  0.00   0.0   0.198   0.000   20.6    38    5.7   19.1   702    1    100.0   30 
08 05 07   0:30    5.4    5.6    5.4    77    1.7   4.8     E   2.41  11.3     E    4.6    5.2    4.4  1022.9  0.00   0.0   0.270   0.000   25.3    31    7.0   24.6   702    1    100.0   30 
08 05 07   2:00    5.1    5.3    5.0    74    0.9   3.2   ENE   1.61   9.7   ENE    5.1    4.9    4.8  1022.4  0.00   0.0   0.275   0.000   25.9    34    8.9   25.2   703    1    100.0   30 
08 05 07  12:30    9.3    9.8    8.7    61    2.1   6.4   NNE   3.22  22.5     N    8.6    8.8    8.1  1021.7  0.00   0.0   0.189   0.000   23.7    29    4.6   22.7   703    1    100.0   30 
08 05 07  16:30   11.6   11.6   10.7    47    0.7   4.8    NW   2.41  17.7    NW   11.6   10.7   10.7  1020.4  0.00   0.0   0.140   0.000   23.9    27    3.8   22.9   702    1    100.0   30 
08 05 07  17:00   11.6   12.2   11.6    49    1.2   4.8   NNW   2.41  20.9   NNW   11.6   10.7   10.7  1020.3  0.00   0.0   0.141   0.000   23.9    26    3.2   22.8   703    1    100.0   30 
08 05 08  00:00    6.8    6.8    6.6    62   -0.0   3.2    NE   1.61   9.7    NE    6.8    6.3    6.3  1019.3  0.00   0.0   0.241   0.000   26.3    30    7.4   25.3   703    1    100.0   30 
08 05 08   2:00    6.7    6.7    6.6    67    1.0   1.6    NE   0.80   4.8    NE    6.7    6.3    6.3  1018.9  0.00   0.0   0.243   0.000   26.8    32    8.7   25.8   702    1    100.0   30 
08 05 08   5:00    5.8    6.1    5.8    72    1.2   4.8     W   2.41  14.5   WSW    5.1    5.6    4.8  1017.7  0.00   0.0   0.260   0.000   25.8    27    5.4   24.8   703    1    100.0   30 
08 05 08  16:30    8.4    8.9    8.4    76    4.5   8.0    NE   4.02  25.7   NNE    7.2    8.3    7.0  1016.5  0.00   0.0   0.206   0.000   24.6    31    6.3   23.8   702    1    100.0   30 
08 05 08  22:30    5.9    6.1    5.9    83    3.2   4.8    NE   2.41  11.3   NNE    5.2    5.8    5.1  1016.9  0.00   0.0   0.259   0.000   25.4    29    6.1   24.6   703    1    100.0   30 
08 05 08  23:00    5.8    5.9    5.8    84    3.3   4.8    NE   2.41   9.7   NNE    5.1    5.7    5.0  1017.0  0.00   0.0   0.260   0.000   25.6    30    6.7   24.7   702    1    100.0   30 
08 05 09   2:00    5.4    5.6    5.4    87    3.4   1.6    NE   0.80   4.8    NE    5.4    5.3    5.3  1016.9  0.00   0.0   0.270   0.000   25.8    29    6.4   24.8   702    1    100.0   30 
08 05 09   6:30    4.6    4.6    4.6    93    3.6   3.2     W   1.61   8.0     W    4.5    4.6    4.5  1017.1  0.00   0.0   0.286   0.000   25.3    29    6.0   24.5   702    1    100.0   30 
08 05 09   9:30    7.3    8.4    6.1    81    4.2   4.8     E   2.41  20.9    NE    6.7    7.2    6.6  1018.0  0.00   0.0   0.230   0.000   24.1    30    5.4   23.2   703    1    100.0   30 
08 05 09  11:30    6.6    7.8    6.6    78    3.0   8.0    NE   4.02  22.5    NE    5.1    6.4    4.9  1018.7  0.00   0.0   0.244   0.000   23.4    29    4.3   22.4   703    1    100.0   30 
08 05 09  13:30    9.1    9.1    8.7    66    3.0   9.7   ENE   4.83  24.1     E    7.6    8.7    7.3  1018.6  0.00   0.0   0.193   0.000   23.3    28    3.7   22.2   702    1    100.0   30 
08 05 09  19:00    7.8    8.0    7.8    70    2.7   6.4    NE   3.22  14.5    NE    6.8    7.6    6.6  1019.2  0.00   0.0   0.219   0.000   24.3    29    5.1   23.4   702    1    100.0   30 
08 05 09  23:00    6.8    7.0    6.8    72    2.1   3.2   ENE   1.61   9.7     E    6.8    6.5    6.5  1019.9  0.00   0.0   0.241   0.000   25.3    31    7.0   24.6   702    1    100.0   30 
08 05 10   8:30    7.9    8.1    7.3    73    3.3   6.4   ENE   3.22  19.3     N    6.9    7.7    6.7  1021.5  0.00   0.0   0.218   0.000   25.2    27    4.9   24.4   702    1    100.0   30 
08 05 10  16:30    9.6   10.0    9.6    58    1.7   9.7   ENE   4.83  25.7    NE    8.3    9.1    7.8  1022.0  0.00   0.0   0.182   0.000   24.3    24    2.5   23.3   702    1    100.0   30 
08 05 10  20:00    7.9    8.2    7.9    63    1.3   3.2   ENE   1.61  11.3   NNE    7.9    7.5    7.5  1022.1  0.00   0.0   0.218   0.000   24.9    25    3.5   24.2   702    1    100.0   30 
08 05 10  21:00    7.2    7.6    7.2    66    1.2   3.2     E   1.61   9.7     E    7.2    6.8    6.8  1022.6  0.00   0.0   0.233   0.000   25.6    26    4.6   24.6   702    1    100.0   30 
08 05 11   0:30    7.0    7.1    6.9    60   -0.2   1.6     E   0.80   6.4     E    7.0    6.6    6.6  1022.5  0.00   0.0   0.236   0.000   26.3    27    5.8   25.1   702    1    100.0   30 
08 05 11   2:00    7.3    7.3    7.3    58   -0.4   3.2   ESE   1.61   6.4   ESE    7.3    6.8    6.8  1022.3  0.00   0.0   0.230   0.000   26.3    28    6.3   25.1   702    1    100.0   30 
08 05 11   9:30    8.9    9.2    8.9    56    0.6   1.6    NE   0.80   6.4    NE    8.9    8.4    8.4  1022.1  0.00   0.0   0.196   0.000   26.2    25    4.6   24.9   703    1    100.0   30 
08 05 11  20:30    9.2    9.3    9.1    76    5.2   3.2   WSW   1.61   4.8   WSW    9.2    9.0    9.0  1019.4  0.00   0.0   0.191   0.000   26.6    30    7.6   25.4   702    1    100.0   30 
08 05 11  21:30    9.0    9.0    8.7    71    4.0   3.2   WNW   1.61   9.7   WNW    9.0    8.8    8.8  1019.6  0.00   0.0   0.194   0.000   26.8    29    7.3   25.6   702    1    100.0   30 
08 05 11   2:00    7.3    7.3    7.3    58   -0.4   3.2   ESE   1.61   6.4   ESE    7.3    6.8    6.8  1022.3  0.00   0.0   0.230   0.000   26.3    28    6.3   25.1   702    1    100.0   30 
08 05 11   2:30    7.3    7.3    7.2    58   -0.4   3.2     E   1.61   6.4   ESE    7.3    6.8    6.8  1022.2  0.00   0.0   0.230   0.000   26.3    28    6.3   25.1   703    1    100.0   30 
08 05 11   9:00    8.9    9.1    8.7    57    0.9   0.0   ENE   0.00   3.2   ENE    8.9    8.4    8.4  1022.2  0.00   0.0   0.196   0.000   26.3    26    5.2   25.0   702    1    100.0   30 
08 05 11  11:00   10.6   10.6    9.4    58    2.7   3.2   NNE   1.61  20.9   ENE   10.6   10.1   10.1  1022.0  0.00   0.0   0.161   0.000   25.4    25    4.0   24.5   703    1    100.0   30 
08 05 11  12:30   10.3   11.1   10.2    66    4.2   4.8    NE   2.41  16.1    NE   10.2    9.9    9.8  1021.8  0.00   0.0   0.168   0.000   25.2    26    4.3   24.4   702    1    100.0   30 
08 05 11  15:00   11.0   12.2   11.0    62    4.0   6.4    NE   3.22  19.3     N   10.6   10.5   10.1  1020.8  0.00   0.0   0.153   0.000   24.3    28    4.6   23.4   702    1    100.0   30 
08 05 11  17:30   11.1   11.9   11.1    66    5.0   3.2   NNE   1.61  17.7   NNW   11.1   10.7   10.7  1019.8  0.00   0.0   0.150   0.000   26.3    29    6.8   25.2   703    1    100.0   30 
08 05 11  20:30    9.2    9.3    9.1    76    5.2   3.2   WSW   1.61   4.8   WSW    9.2    9.0    9.0  1019.4  0.00   0.0   0.191   0.000   26.6    30    7.6   25.4   702    1    100.0   30 
08 05 11  22:30    9.1    9.3    9.1    69    3.7   1.6    NW   0.80   6.4    NW    9.1    8.8    8.8  1019.1  0.00   0.0   0.192   0.000   27.0    29    7.4   25.8   703    1    100.0   30 
08 05 12   3:00    8.9    8.9    8.7    70    3.7   6.4     W   3.22  14.5     W    8.1    8.6    7.8  1018.1  0.00   0.0   0.197   0.000   27.4    29    7.8   26.2   702    1    100.0   30 
08 05 12   8:30   11.5   11.5   10.8    65    5.1   3.2    NW   1.61   8.0   NNW   11.5   11.0   11.0  1017.9  0.00   0.0   0.142   0.000   25.9    27    5.5   24.8   702    1    100.0   30 
